ID,latitude,longitude
2220,-22.51475887703401,-45.65768055479429
2221,-22.492721382219298,-45.69133675614792
2222,-23.198545922120985,-46.88165655775177
2223,-22.58770717329421,-45.61947250731315
2224,-23.221090842389128,-46.94179087581291
2225,-23.23469977151893,-46.901228997482406
2226,-22.90730213227215,-46.71842813484047
2227,-22.74059025360514,-45.5605739239739
2228,-23.550284376626788,-46.398406468160935
2229,-23.488490284914374,-46.58425855457665
2230,-23.417781718310728,-46.4473745997082
2231,-23.456083937209137,-47.206858646959006
2232,-23.33072876147186,-46.924542859187454
2233,-23.122543483009057,-46.952598447316426
2234,-22.298813094724718,-45.716070999619035
2235,-23.229971959808516,-46.93042511525218
2236,-22.980626250569806,-47.02510334669418
2237,-23.054426796960538,-46.95180764946832
2238,-23.547769732865113,-46.45773115084543
2239,-23.474295328540368,-46.32887229604898
2240,-23.055741873095602,-46.91007509652572
2241,-22.72078399048514,-45.76916856536191
2242,-23.166673842297673,-46.96882598853623
2243,-22.702129427165005,-45.586771256075586
2244,-22.4189058958653,-45.67952587647575
2245,-23.199744070344238,-47.075450771295536
2246,-23.22885425725193,-46.88565924874931
2247,-23.376886825609105,-46.76572140362609
2248,-23.325971541332322,-47.02113220627506
2249,-22.597081100580166,-45.80421290010932
2250,-23.110938928168203,-47.064151686780725
2251,-22.43258455030468,-45.69074796819717
2252,-23.525696205916972,-46.53372408940482
2253,-23.206507473948815,-46.789606325442854
2254,-23.51705578426204,-46.63123445558593
2255,-23.243750528943128,-47.0155538510276
2256,-22.382813082402997,-45.66688702890805
2257,-22.5964364225008,-45.768043706789484
2258,-23.48715767048165,-46.65102482031433
2259,-23.371863912215687,-47.13775274510026
2260,-24.01807086886762,-46.51753508031807
2261,-23.548518624733195,-46.44149603415321
2262,-22.450684462238545,-45.59820114939575
2263,-23.234071576740625,-46.907814607316105
2264,-22.522245897096273,-45.7069540389498
2265,-23.440240965848275,-46.954818104031084
2266,-23.796774715148867,-46.39063489319024
2267,-23.57199264010532,-46.40551780757856
2268,-22.533027579610305,-45.50245142425418
2269,-22.49842884975407,-45.64079022656118
2270,-22.664610631441942,-45.729317326052474
2271,-22.49918980668849,-45.52977136330955
2272,-23.80353040105213,-46.52616564300415
2273,-23.32476349794459,-47.029226014208355
2274,-23.12213326552772,-46.83314216541742
2275,-22.421796533609548,-45.74769153778855
2276,-22.347624217797765,-45.85383252257303
2277,-22.538745593528557,-45.74159222116215
2278,-23.36790598782755,-46.95300530615557
2279,-23.63372173359566,-46.477931365430614
2280,-23.61250598550712,-46.54875959851621
2281,-22.427472383372685,-45.697619300490715
2282,-22.137812629584857,-45.44651613831607
2283,-23.111617431654928,-46.94065345202293
2284,-22.798312302348258,-45.71331406344085
2285,-23.16604638610661,-46.8985287375865
2286,-22.407526131356555,-45.8376714868047
2287,-22.434696877509978,-45.67805685027972
2288,-23.188270877256652,-46.84780595745696
2289,-23.29035260362018,-46.848561607534826
2290,-23.326256302789567,-47.10044248679261
2291,-22.558116495646534,-45.55102214758274
2292,-23.555139832856497,-46.58901203304038
2293,-23.493904153185653,-46.44164219698171
2294,-23.702969113557355,-46.43284242675815
2295,-23.199896507107248,-46.55436967082885
2296,-23.631766074078648,-46.356096123596174
2297,-22.615134149010522,-45.74586569319667
2298,-23.42314707958324,-46.58555363182759
2299,-23.780045678570293,-46.58738633526166
2300,-23.212244517254067,-46.96374479916483
2301,-22.379427853211393,-45.492739449820824
2302,-23.491032840581664,-46.418365283631545
2303,-23.29216282877591,-46.9373402538737
2304,-23.565575313446626,-46.46002693124968
2305,-23.719554808996072,-46.63573442935416
2306,-23.17418595004837,-46.70611714173881
2307,-22.613643867261715,-45.591838555600155
2308,-23.521330606024254,-46.48824939601241
2309,-22.353415080435735,-45.53362559535249
2310,-23.20031731847047,-46.962765047788814
2311,-23.450678077434336,-46.97523878456292
2312,-22.339176292604023,-45.73334786397188
2313,-23.521055992336308,-46.44771372647382
2314,-23.24253251901918,-46.884739584042464
2315,-23.421660505210024,-47.1159427415462
2316,-22.379334745279486,-45.582660922521036
2317,-23.834877843636477,-46.53219997347365
2318,-23.1274271354947,-46.8634497286617
2319,-23.0184212397786,-46.78616426258602
2320,-22.516708907413527,-45.758407441833704
2321,-22.427341494852488,-45.72433286961072
2322,-23.102818139828425,-47.087660467444984
2323,-23.588978603013015,-46.70053106654895
2324,-22.54410902730512,-45.63676085851548
2325,-22.561454610818206,-45.779205476455026
2326,-23.28910703713765,-46.84126158253446
2327,-23.914233483677453,-46.45139521243858
2328,-23.577786844434325,-46.62629271188906
2329,-23.29653295048278,-46.90710077882004
2330,-22.5645486938403,-45.614642488540824
2331,-23.066050749926323,-46.89768458141787
2332,-22.35203996991947,-45.61961176906446
2333,-23.406487361498968,-46.50223177594772
2334,-23.587019438279018,-46.63924466312691
2335,-23.089203532812338,-46.978261800885015
2336,-22.543919967405632,-45.71605460714503
2337,-22.649388352708005,-45.672417616823175
2338,-22.455781606977986,-45.488750645498
2339,-23.66965879329544,-46.31996056181821
2340,-23.46092970297481,-46.893649579379414
2341,-22.43129509125248,-45.51025110389386
2342,-22.97979607534995,-46.85077185126407
2343,-23.454833250137177,-46.501898967481615
2344,-23.281207998166767,-46.93260797517008
2345,-22.423998642333647,-45.897365519157475
2346,-23.28022396669716,-46.989631144877904
2347,-22.642725322244324,-45.45128621922881
2348,-23.187986363474103,-46.817348625098624
2349,-23.538725601397616,-46.68699711286824
2350,-22.4857020949683,-45.564746959844776
2351,-23.06443606052625,-46.959855354522055
2352,-23.294155426940762,-46.934131587549494
2353,-23.513784057316656,-46.61005812185077
2354,-22.53669723585599,-45.76223944525427
2355,-23.96408960875022,-46.58856198273395
2356,-22.532962917255777,-45.69745446085723
2357,-23.46857614345302,-46.450741246218065
2358,-23.045010799767475,-46.965656048905394
2359,-22.69739902994879,-45.48081654860912
2360,-22.394060726698807,-45.74030434189385
2361,-23.790315622645164,-46.68637832357908
2362,-23.804817566128506,-46.414961456495405
2363,-23.673921172218545,-46.62447362287413
2364,-22.460050089015656,-45.52983798445396
2365,-22.46649482340504,-45.705468332787675
2366,-22.515974524173615,-45.693494054199675
2367,-23.52648322942371,-46.59060216082127
2368,-23.249240418985995,-46.880042619114214
2369,-22.407001202033168,-45.59086854522568
2370,-23.570240979819964,-46.86667692298688
2371,-23.843787959903537,-46.472484769806535
2372,-22.599938094815293,-45.70576945859187
2373,-23.441860215345198,-46.5231413307408
2374,-22.70538241500996,-45.76570556188629
2375,-23.3770972452108,-46.48909590259687
2376,-23.265075363745066,-46.774637119109286
2377,-23.616585417650374,-46.540978321605955
2378,-23.62476407386447,-46.62192379324343
2379,-23.721838866248095,-46.46920154451103
2380,-22.858939423933915,-45.65971163222036
2381,-23.126077976809004,-46.75215168177312
2382,-23.77765787759906,-46.5479500152895
2383,-23.463732819412087,-46.50176923141426
2384,-23.433784886346793,-46.82769764980659
2385,-23.14490083756016,-46.89194399698933
2386,-22.589577939524933,-45.74197149162617
2387,-23.213901379292956,-46.91554580654604
2388,-22.610142519793403,-45.57614960988026
2389,-23.57841599824295,-46.49391586818294
2390,-23.70344428568914,-46.55297471427668
2391,-22.611536156933816,-45.66303761172073
2392,-23.3911972044954,-46.862585092953
2393,-22.37071270054941,-45.56693615166938
2394,-23.51989305310929,-46.61989048822019
2395,-23.49458696224837,-46.62188903461307
2396,-22.497848608140856,-45.71967757910645
2397,-22.470798506990615,-45.6733012546241
2398,-23.356208447168356,-46.861501788749315
2399,-23.78353199885496,-46.64508734757102
2400,-22.989218454255226,-46.89348542534183
2401,-23.495517407857307,-46.44947562537139
2402,-23.133972056427893,-47.04926224995126
2403,-23.423201804420415,-46.552257332610125
2404,-23.100851824042344,-47.05880881042491
2405,-23.579990099771507,-46.341414822941346
2406,-23.32104941509219,-47.069342106375586
2407,-23.467240664375446,-46.662490756910174
2408,-23.41909028556848,-46.47894392850837
2409,-23.25763066918578,-46.9092236251164
2410,-23.033015478789093,-47.1687332694468
2411,-23.729505466251812,-46.57302789294347
2412,-23.660498085888097,-46.61021257377811
2413,-22.267439325327793,-45.56935255314539
2414,-23.338393313245625,-46.91197213583015
2415,-23.79854236556844,-46.61271247393893
2416,-23.34630265823619,-46.94996998110626
2417,-23.245897783639908,-46.80676933940658
2418,-23.21469863609863,-47.03610787942493
2419,-23.822173579295278,-46.42018272617734
2420,-23.27663943848062,-47.106838529033105
2421,-23.773476274351882,-46.66780604586453
2422,-23.575921062211027,-46.369964304459536
2423,-22.544935104112312,-45.77824247128308
2424,-22.475664031684524,-45.669167922787175
2425,-23.768802141825343,-46.52825282962864
2426,-23.172401874261475,-46.99952406837254
2427,-23.407928457833545,-46.69864563942416
2428,-22.451088890688084,-45.56240415076317
2429,-22.466663493433362,-45.612356420140095
2430,-23.55644108984622,-46.46834341402013
2431,-23.08816834758711,-46.96909374037695
2432,-23.14597709165248,-46.817112311264395
2433,-22.380117162532567,-45.71161208349947
2434,-23.297773840669652,-47.00274823104289
2435,-23.82276368694745,-46.60216432066903
2436,-23.301650195805756,-46.5665903296996
2437,-22.4255731290311,-45.63557864373877
2438,-22.697734792997977,-45.668527780365416
2439,-22.699146639771225,-45.67683853135701
2440,-23.65618346999543,-46.60651086681632
2441,-22.57096886754101,-45.675923856343424
2442,-22.29986777609266,-45.72393125458641
2443,-23.618609080931396,-46.52217703588974
2444,-22.77416762371965,-45.778608430849616
2445,-22.430147242860997,-45.79315749530912
2446,-23.068213774917126,-46.951935172543806
2447,-23.707054414905237,-46.45532279746636
2448,-22.454110494457574,-45.41125520772443
2449,-23.763140982030098,-46.43344764582472
2450,-23.702943590843827,-46.49558113154019
2451,-22.48795494323729,-45.68497682052583
2452,-22.384259514465196,-45.57749128487432
2453,-23.56202779826208,-46.48867551839426
2454,-22.512445481874842,-45.743717532115284
2455,-23.53497071212692,-46.51186329795465
2456,-23.56495826603153,-46.57888696105965
2457,-23.248743358280713,-46.928181966569696
2458,-22.324371284870683,-45.67645180920235
2459,-23.446541202720038,-46.78310018323127
2460,-23.55391885909196,-46.56648342647819
2461,-23.429158876531496,-46.75528217286575
2462,-23.311788810467615,-46.97195798389515
2463,-22.645737316846294,-45.6364146059513
2464,-23.477941870676187,-46.86283843036213
2465,-23.916218098483732,-46.40055454212616
2466,-22.388526290157387,-45.66888111733572
2467,-22.478841647825266,-45.471504671346736
2468,-23.674754450412113,-46.731239389236336
2469,-23.763710294413357,-46.37375430485939
2470,-23.24752986948585,-47.04159115857072
2471,-23.25906076570961,-46.932720355458
2472,-22.488150300145616,-45.66415738529329
2473,-23.300951148603513,-46.86092423477472
2474,-23.355761711430425,-47.179223612134464
2475,-23.64827694841186,-46.477188155595876
2476,-23.120657611613826,-46.9578567945749
2477,-22.660416811944483,-45.590235744610965
2478,-22.434769772602483,-45.73371419312897
2479,-22.500506709005037,-45.64666563733359
2480,-22.976521663829235,-46.99300554172834
2481,-23.19301180885162,-47.032845260755806
2482,-23.264735834079232,-47.021449092409085
2483,-23.300641131715842,-46.911772219797164
2484,-23.66386638741954,-46.345319804335695
2485,-23.533215463153454,-46.38636655481171
2486,-23.048101759503272,-46.80991719922071
2487,-22.709676226293144,-45.75650344792047
2488,-23.450656717122005,-46.49156486340384
2489,-22.511625084950374,-45.71757415108547
2490,-23.274562211736754,-46.92797025659881
2491,-22.5689589751999,-45.7463842879898
2492,-23.17055345968612,-47.16570142875774
2493,-23.742466464712052,-46.52623837412496
2494,-22.38416524607046,-45.70048882117386
2495,-23.094558702968556,-46.949383031369
2496,-22.706144868001665,-45.642654263808446
2497,-23.49149148384215,-46.60711656160706
2498,-23.648779283703387,-46.522252337635805
2499,-22.324478400250072,-45.74996508388452
2500,-23.150966686525823,-46.997838928650964
2501,-23.46078132410005,-46.677987014555434
2502,-23.562497327683097,-46.525796953853096
2503,-23.328756566074556,-47.12132085177347
2504,-22.528077130417106,-45.76908161754684
2505,-22.5820116474737,-45.577471175139486
2506,-23.25614518863697,-46.92652561445874
2507,-23.276427650255442,-47.00775392792441
2508,-23.41218127670914,-46.879147947979114
2509,-23.502845545652004,-46.47568791427582
2510,-22.4806586943346,-45.725932370700264
2511,-23.10932464626402,-46.83209208418742
2512,-22.46183647956494,-45.64410607953664
2513,-22.32680790177134,-45.75561623223989
2514,-23.200402730263836,-46.952643041337325
2515,-22.99787013462564,-46.9037083204349
2516,-23.635939820695942,-46.465422581785155
2517,-23.54263748908787,-46.54622395041825
2518,-22.11353575219021,-45.606798061376985
2519,-22.751251270905946,-45.63174840967904
2520,-22.271583783534226,-45.775232977076406
2521,-22.366770042417727,-45.516680930697206
2522,-23.64741009428072,-46.554582404982405
2523,-22.537392139578643,-45.60896613925009
2524,-22.570451571843186,-45.68240813035179
2525,-23.120832848493755,-46.94312556605483
2526,-22.38572532637657,-45.50785395872676
2527,-23.18551028039,-46.94674940760974
2528,-23.549093692996752,-46.352937655545595
2529,-23.54631521643944,-46.51245322408281
2530,-23.391635011973346,-46.95379699647513
2531,-23.219385960161425,-46.99440994902699
2532,-22.593025842906354,-45.63434117341109
2533,-23.466871031799243,-46.63445420952019
2534,-23.2782314812779,-47.0637741491654
2535,-23.622210957024976,-46.32257505458295
2536,-22.657430195838636,-45.52528801345727
2537,-22.393537798938493,-45.79447755021353
2538,-23.10875627383195,-46.80319156482917
2539,-23.595215104748963,-46.449000139965165
2540,-23.570669358334648,-46.42034536201706
2541,-23.82005632828618,-46.42033333277249
2542,-23.74830817930455,-46.52926579057664
2543,-22.464123295862063,-45.79371651312486
2544,-22.565395064154842,-45.712458581001506
2545,-22.746841980152745,-45.60339097262048
2546,-22.471468519160286,-45.61642463613253
2547,-23.712815866578982,-46.396690756836676
2548,-23.02832655144938,-47.02482018177084
2549,-23.121650875277396,-46.87531531423271
2550,-22.567339905532336,-45.82266022206169
2551,-23.656544054781644,-46.378768236071025
2552,-22.71043389176319,-45.594018965945665
2553,-23.233524204754573,-46.97423561144326
2554,-23.452846165703463,-46.66561350105577
2555,-23.405608937597997,-47.057901255915816
2556,-23.132530821485975,-47.04807721358724
2557,-22.99231410665712,-47.04199476114026
2558,-22.508376896571463,-45.62261940602052
2559,-23.060087645078262,-46.84862833571348
2560,-23.577067828272824,-46.448901217767634
2561,-23.56211355827176,-46.490294239450485
2562,-23.28407401511484,-46.991291193475384
2563,-23.004090071064415,-46.87110852819382
2564,-23.114062032360312,-47.074510609279336
2565,-23.500894805203,-46.61136102931908
2566,-23.565587383272884,-46.429475066010916
2567,-23.654795644883325,-46.25892044182093
2568,-22.76745265845139,-45.702379387907186
2569,-23.659652710775898,-46.574581752905154
2570,-23.18761025450847,-46.97251819770504
2571,-23.01934150434611,-46.95278272493173
2572,-23.16661019012021,-47.079911524678124
2573,-23.388876724701834,-46.62193217536973
2574,-22.51943162716004,-45.78428801707273
2575,-22.55231970669318,-45.67380287670324
2576,-23.642906776966406,-46.71423396461396
2577,-23.177341028531792,-47.03693596624371
2578,-23.785386724170976,-46.57360586024776
2579,-23.607579761786635,-46.5266275216571
2580,-23.051986517239182,-47.168501690301426
2581,-23.34806098118349,-46.84660223643811
2582,-23.673676904349644,-46.35198535769886
2583,-22.338955316628663,-45.71908806430313
2584,-23.271122683691424,-46.89169436258916
2585,-22.495669078786012,-45.735215405733086
2586,-23.29516537014587,-47.02914520405149
2587,-23.292781744575787,-46.986880726132824
2588,-23.61198835383412,-46.65769740850507
2589,-22.528157870540763,-45.874712010871
2590,-23.67156239900573,-46.43111942576846
2591,-23.031144283138484,-47.01621168143266
2592,-23.50204947236149,-46.43161007285891
2593,-23.413137143554717,-46.5848985296636
2594,-23.60769758427827,-46.70603770890904
2595,-22.46890119917317,-45.70627334030224
2596,-23.535459345248555,-46.583455615866384
2597,-23.672092842151546,-46.456924420182155
2598,-23.653468260150852,-46.485568745826
2599,-23.623802387690777,-46.46798940137597
2600,-23.329112626651145,-46.98992308155365
2601,-22.631271912065404,-45.63070166654506
2602,-23.53926737420531,-46.540916205158005
2603,-23.550166561776162,-46.48199477126489
2604,-22.258074893013628,-45.65539413475259
2605,-23.249632294652617,-47.07357696550492
2606,-23.292133124240934,-46.4755440845584
2607,-23.593777961414034,-46.52774359404599
2608,-22.304346462144718,-45.486607987301056
2609,-23.49745220559903,-46.46538243780057
2610,-23.53336615958497,-46.579512833189995
2611,-22.481944515307077,-45.694112460084355
2612,-22.50382443563447,-45.80190370504674
2613,-23.196220565719678,-46.91059886163476
2614,-23.338808828834473,-46.406989013564086
2615,-23.350514415573123,-46.835314615879085
2616,-23.39135795409438,-46.96462629094339
2617,-23.152905215557848,-47.066551100621666
2618,-22.55824289215059,-45.58558270657612
2619,-23.171277977551995,-47.112779296582175
2620,-23.638200896598455,-46.5890849020175
2621,-23.01881644632708,-46.90880776613602
2622,-23.09445927665656,-47.17845266092975
2623,-23.143910925160164,-46.970444546545366
2624,-23.449482142122566,-46.612704030093624
2625,-22.476112722617753,-45.521459917308604
2626,-22.36810258197644,-45.739354746285215
2627,-22.19675096356402,-45.66480204660143
2628,-22.6160792671453,-45.82016281522844
2629,-23.470436276992324,-46.5548285368377
2630,-22.228722095183514,-45.738595141666124
2631,-23.614668484069,-46.47277819185905
2632,-23.71544710317045,-46.58572005581384
2633,-23.580212748257885,-46.36136588290012
2634,-22.537611567573876,-45.79868601704651
2635,-23.22433804319332,-47.10730587584485
2636,-23.18059592378033,-46.91673464817106
2637,-23.182035330842414,-46.84844517203424
2638,-23.691757957228237,-46.524031650549354
2639,-23.257693837953056,-47.009191077378055
2640,-23.599601530852496,-46.39223535811882
2641,-23.530060168783052,-46.59431892057472
2642,-23.46213548726841,-46.520640782319724
2643,-23.750230600972895,-46.4575142445952
2644,-23.20055863218709,-46.924028267352824
2645,-22.271059436128336,-45.64128614097438
2646,-23.45292084937339,-46.58817693891078
2647,-23.577302416693126,-46.42313013754493
2648,-23.5469737829461,-46.37958584228133
2649,-23.58840514696642,-46.5129864001366
2650,-23.486681164431022,-46.55445605943322
2651,-22.47475467113571,-45.75579766571194
2652,-23.51980402141417,-47.12833649433952
2653,-22.27181724224997,-45.74120898017276
2654,-22.707767078771436,-45.84427212105104
2655,-23.408601757743398,-46.624415492224045
2656,-22.563711008747685,-45.79108114882071
2657,-23.693776669233376,-46.63673657070792
2658,-23.27209907929399,-46.69989631035611
2659,-23.106649991324172,-46.9683968255099
2660,-22.396433071057196,-45.68584016976355
2661,-23.278781368881702,-46.97273613277274
2662,-22.46610492495134,-45.75131942557061
2663,-22.29632744101896,-45.573561849571824
2664,-22.658681526473657,-45.78780443209664
2665,-23.54280359901387,-46.51767626516265
2666,-23.741813263273645,-46.49641876648624
2667,-23.589906012778293,-46.46772501413515
2668,-23.129861659369368,-47.00192324521395
2669,-22.446574434470698,-45.585856134762025
2670,-22.414642070181163,-45.51189413879382
2671,-23.03259648673717,-47.1124324176687
2672,-23.46584291289425,-46.95831000456482
2673,-23.3778756565444,-47.07236674692292
2674,-22.453384222634913,-45.655375499176536
2675,-23.447397193073154,-46.52858869028381
2676,-22.411675543493697,-45.71755944705594
2677,-23.195779602652248,-46.9825326116562
2678,-22.52232673730591,-45.67069313005773
2679,-23.1213850166073,-47.03543768093903
2680,-23.522260267325002,-46.510700309131394
2681,-23.326070430559835,-47.04787436050858
2682,-23.629187768311315,-46.47176625613916
2683,-23.34600754393663,-47.0052103632267
2684,-23.298519826535635,-47.00177488160031
2685,-23.31890294191649,-46.98183200502971
2686,-22.370634254614348,-45.72598403026378
2687,-22.747764407538398,-45.45373268472325
2688,-23.150984806257387,-46.90120288476095
2689,-23.501838691396063,-46.49034980178018
2690,-22.410739973020917,-45.79333891976308
2691,-22.84045694987057,-46.82172793997144
2692,-23.483756628994612,-46.509874404427585
2693,-23.74357406616351,-46.75244456775293
2694,-23.39667720935638,-46.95728322794789
2695,-23.117630033397568,-46.880983900513634
2696,-22.478055135712953,-45.84149117282128
2697,-23.35026196034948,-47.09161357265653
2698,-22.468689475290272,-45.68938078810864
2699,-23.518732157001796,-46.49796970678089
2700,-22.59598211590769,-45.71066452127669
2701,-23.52580707458803,-46.858948973742145
2702,-22.58279663836442,-45.6566506939211
2703,-23.59031519338541,-46.44791408854556
2704,-23.592706132674525,-46.443340447902145
2705,-23.1311516067961,-46.88885166626379
2706,-22.480958335272415,-45.58492607233623
2707,-23.672940660208862,-46.52655242237366
2708,-23.3341532099203,-46.962412065068804
2709,-23.59399336831447,-46.404775457395466
2710,-22.426275917420515,-45.68827418575008
2711,-23.09204528965132,-47.06603229937218
2712,-22.632776839354676,-45.5674252949796
2713,-22.53093880561352,-45.56985504597178
2714,-23.231868282964285,-47.03993351762549
2715,-22.597757738534813,-45.6169026266846
2716,-23.00810939118563,-47.03121605394497
2717,-22.52545581126466,-45.78285058917073
2718,-22.439206415299903,-45.73714698856356
2719,-23.14750920671536,-46.903439343133094
2720,-23.60030207234188,-46.535629578159764
2721,-23.599725115393046,-46.60248338040357
2722,-22.604270105226338,-45.74813853199608
2723,-22.44182843857018,-45.55986288417905
2724,-23.720925073020933,-46.446608188332114
2725,-22.50188560491785,-45.857262161718154
2726,-23.20314854536205,-46.76516192281617
2727,-23.238606618461297,-47.03199227180462
2728,-23.337025430686737,-47.058749367806236
2729,-23.306012313591943,-47.032201372654335
2730,-23.629304325054708,-46.60287837851955
2731,-22.665601535726555,-45.44407332287843
2732,-23.296095892899704,-46.69665116979401
2733,-23.553462761485846,-46.56495332426936
2734,-23.34739505323101,-46.410802659182764
2735,-23.10718519627013,-46.71123449701668
2736,-23.57486734872511,-46.34048807528824
2737,-23.651234945662754,-46.58599337974994
2738,-23.739095675138003,-46.63612135553394
2739,-23.651811622397872,-46.434068824433766
2740,-23.193857543853767,-46.91382446420001
2741,-22.565198851654486,-45.668912814994975
2742,-22.50809460364842,-45.54335039324504
2743,-22.55940471762447,-45.54727328177656
2744,-23.57249964103176,-46.461953254277944
2745,-23.295691828111504,-46.99869673872498
2746,-23.19273658404377,-46.97581927460356
2747,-23.071737844266732,-46.915137275230144
2748,-23.19762888709546,-46.814550152174995
2749,-22.420354652649724,-45.49214965166985
2750,-23.535359345242885,-46.496184592020775
2751,-22.53272990555852,-45.76413990496338
2752,-23.49397463116028,-46.61443942326262
2753,-22.63083510647989,-45.741274652582696
2754,-23.87960698986122,-46.45808345715342
2755,-22.930668698326805,-45.630221391244476
2756,-23.228143041053652,-46.956011114848955
2757,-23.429220198095233,-46.52870625479457
2758,-22.37598704348334,-45.59724026175958
2759,-22.52270467250427,-45.58862721409921
2760,-23.81920576136233,-46.401094104370586
2761,-23.175035645413423,-47.00284649528135
2762,-23.378496256037028,-47.02252122161585
2763,-23.19748953898465,-46.93155420160068
2764,-22.29160761224148,-45.61506462191398
2765,-23.260811496058032,-46.93211921821232
2766,-22.384992542942346,-45.713042758415476
2767,-23.18094497136332,-47.144511937315265
2768,-23.353557779249343,-46.49327400096351
2769,-23.364363956155437,-46.91150165188377
2770,-22.376988778067528,-45.82105754089827
2771,-22.528286852065236,-45.738102430373644
2772,-23.172198450842558,-46.93630098540475
2773,-22.459953993327222,-45.71768039431758
2774,-22.567895090382155,-45.59270341598003
2775,-22.49755602194457,-45.85959061896641
2776,-23.25084206057657,-47.048650880529415
2777,-23.57031159778019,-46.531981229503046
2778,-23.123745457900643,-46.956148337246695
2779,-22.44932660858876,-45.67158918969522
2780,-23.706760076311117,-46.385319891244784
2781,-23.13108681791857,-47.03479748020617
2782,-22.68734804718449,-45.69773351114708
2783,-22.471270227609576,-45.76281987333593
2784,-23.370899171803103,-46.88769270937298
2785,-23.57987404348004,-46.535693606389934
2786,-22.40411812998952,-45.693284677134315
2787,-23.329915093215835,-46.50767995542773
2788,-23.134193091573472,-47.04573007912412
2789,-23.70128425097287,-46.53859187034349
2790,-23.150625603350353,-46.6239745321025
2791,-22.971216399619394,-46.87808512921497
2792,-23.525371328629625,-46.89612005489139
2793,-23.740139967607945,-46.72685024054887
2794,-22.560645984006367,-45.64149953444113
2795,-22.33707427785981,-45.63501797069763
2796,-23.473029693165497,-46.659250983902105
2797,-23.128081607417776,-46.9688186875756
2798,-22.580213724831665,-45.49359735078781
2799,-23.57442447297515,-46.71392280950575
2800,-22.445775710086018,-45.58380100689707
2801,-23.46085280273441,-46.47551477947284
2802,-22.440284327745978,-45.96805685172096
2803,-23.18758669397886,-47.06167967583612
2804,-23.62181917561214,-46.521426895881355
2805,-23.729437143014863,-46.31257940842767
2806,-22.269514590470923,-45.8321132278949
2807,-22.386431685490532,-45.825106045762084
2808,-23.17589892819722,-47.022944820966266
2809,-23.124650282765607,-46.95458105285644
2810,-23.302798942011858,-47.07900412816274
2811,-23.079681639191456,-46.94652284277016
2812,-23.501844315385068,-46.563889752542664
2813,-23.659486608718268,-46.63369837664516
2814,-23.415552350609303,-46.55160337907054
2815,-23.586472754021347,-46.64807498888012
2816,-23.262395244813327,-47.10562255324495
2817,-23.168913426342385,-46.821653695170966
2818,-22.5469296567559,-45.64273517064851
2819,-22.548485714104874,-45.83187423331965
2820,-22.46923445192285,-45.64118299728778
2821,-23.575688889935208,-46.38593444485601
2822,-22.588617309825256,-45.665826965202875
2823,-23.272434497668723,-47.10955606067671
2824,-22.439539003455042,-45.68353550221904
2825,-22.35758521810753,-45.6974339429258
2826,-23.577712673058205,-46.4177499377941
2827,-22.364874513484516,-45.710816943143904
2828,-23.689899856258783,-46.50529105630761
2829,-23.54783020794582,-46.54574868181825
2830,-23.32788453618049,-46.805521395868894
2831,-22.504432019632517,-45.64645067687153
2832,-22.414248281422832,-45.52604365076485
2833,-23.723898663147025,-46.608973646571776
2834,-22.36296311511044,-45.656927472235076
2835,-23.59079256728947,-46.58832027279395
2836,-22.75809057359814,-45.519760597786416
2837,-22.434017898686918,-45.77246896836028
2838,-22.708986234902717,-45.757769852565026
2839,-23.149564794581458,-47.023920539038464
2840,-22.346784752116175,-45.699708225712996
2841,-22.42436214088966,-45.663234658632724
2842,-23.143779131177148,-46.89852414177249
2843,-23.1443593610327,-46.972446467499324
2844,-23.660326982034917,-46.395983507752874
2845,-23.09995618420533,-46.85062455201518
2846,-23.758974423253097,-46.40662746114042
2847,-23.158796319573845,-46.928234331223415
2848,-23.329275101977817,-46.934218908210404
2849,-22.51196366202737,-45.678127655224785
2850,-23.75218773104821,-46.58424849810044
2851,-23.634470533442958,-46.35910448122882
2852,-23.22611400915194,-46.924769272977265
2853,-22.53301969157419,-45.65913975528529
2854,-23.6662609593687,-46.49320042795515
2855,-23.701359396097185,-46.41909301667239
2856,-23.691230934998575,-46.38033263001895
2857,-23.812568946107945,-46.474915450595915
2858,-23.665615948615788,-46.547873588450585
2859,-23.693792312593555,-46.49349561478379
2860,-22.486327712355738,-45.7014147541619
2861,-22.45541206589659,-45.70861102011931
2862,-23.19635561105941,-47.10737482314152
2863,-23.410133909615514,-46.55272451892132
2864,-22.486127065176973,-45.61821716677828
2865,-22.548649827201157,-45.70827677836459
2866,-23.580522096441197,-46.33558764557644
2867,-23.545647048835328,-46.50355021750085
2868,-22.50542421112905,-45.813745733128926
2869,-23.661546543266642,-46.46367828202774
2870,-22.381975076416747,-45.645219086359525
2871,-23.330931083812608,-47.00682649791149
2872,-23.321708607340938,-46.97808846915387
2873,-23.07255882375748,-47.061875414840415
2874,-22.356916153009223,-45.70669168211193
2875,-23.427908379698763,-46.80662618435759
2876,-23.297236442367335,-47.072905210307496
2877,-22.61015851036195,-45.59284170408531
2878,-23.688240844283364,-46.63418558928061
2879,-23.12781471642698,-46.9525194540232
2880,-22.561273439735363,-45.70058011557649
2881,-23.2207045982441,-46.932400981362115
2882,-23.087208199412483,-46.90779239187866
2883,-23.281606575013875,-46.921288787736415
2884,-23.247336766324313,-47.05816847585839
2885,-23.10896342501179,-46.82125061607681
