datetime,count
2011-04-23 06:00:00,13.714
2011-04-23 07:00:00,76.988
2011-04-23 08:00:00,56.99
2011-04-23 09:00:00,77.908
2011-04-23 10:00:00,144.558
2011-04-23 11:00:00,130.046
2011-04-23 12:00:00,164.75
2011-04-23 13:00:00,167.142
2011-04-23 14:00:00,220.152
2011-04-23 15:00:00,232.51
2011-04-23 16:00:00,222.224
2011-04-23 17:00:00,282.276
2011-04-23 18:00:00,262.81
2011-04-23 19:00:00,172.398
2011-04-23 20:00:00,129.794
2011-04-23 21:00:00,121.39
2011-04-23 22:00:00,104.308
2011-04-23 23:00:00,77.674
2011-04-24 00:00:00,56.572
2011-04-24 01:00:00,41.83
2011-04-24 02:00:00,36.78
2011-04-24 03:00:00,26.206
2011-04-24 04:00:00,9.068
2011-04-24 05:00:00,10.322
2011-04-24 06:00:00,14.648
2011-04-24 07:00:00,112.99
2011-04-24 08:00:00,139.212
2011-04-24 09:00:00,171.22
2011-04-24 10:00:00,251.536
2011-04-24 11:00:00,333.844
2011-04-24 12:00:00,345.622
2011-04-24 13:00:00,339.814
2011-04-24 14:00:00,359.826
2011-04-24 15:00:00,351.18
2011-04-24 16:00:00,343.15
2011-04-24 17:00:00,325.50606666666664
2011-04-24 18:00:00,321.40233333333333
2011-04-24 19:00:00,174.374
2011-04-24 20:00:00,136.22
2011-04-24 21:00:00,89.572
2011-04-24 22:00:00,67.302
2011-04-24 23:00:00,64.546
2011-04-25 00:00:00,28.202
2011-04-25 01:00:00,13.436
2011-04-25 02:00:00,7.416
2011-04-25 03:00:00,4.81
2011-04-25 04:00:00,4.748
2011-04-25 05:00:00,14.83
2011-04-25 06:00:00,43.22
2011-04-25 07:00:00,190.764
2011-04-25 08:00:00,290.122
2011-04-25 09:00:00,165.948
2011-04-25 10:00:00,120.036
2011-04-25 11:00:00,137.576
2011-04-25 12:00:00,146.178
2011-04-25 13:00:00,151.044
2011-04-25 14:00:00,152.908
2011-04-25 15:00:00,154.692
2011-04-25 16:00:00,203.452
2011-04-25 17:00:00,372.644
2011-04-25 18:00:00,373.154
2011-04-25 19:00:00,290.118
2011-04-25 20:00:00,184.178
2011-04-25 21:00:00,150.968
2011-04-25 22:00:00,106.652
2011-04-25 23:00:00,65.682
2011-04-26 00:00:00,29.532
2011-04-26 01:00:00,14.85
2011-04-26 02:00:00,6.434
2011-04-26 03:00:00,3.708
2011-04-26 04:00:00,4.808
2011-04-26 05:00:00,9.872
2011-04-26 06:00:00,46.952
2011-04-26 07:00:00,193.302
2011-04-26 08:00:00,283.11
2011-04-26 09:00:00,175.52
2011-04-26 10:00:00,120.354
2011-04-26 11:00:00,135.41
2011-04-26 12:00:00,148.032
2011-04-26 13:00:00,153.836
2011-04-26 14:00:00,147.1
2011-04-26 15:00:00,144.794
2011-04-26 16:00:00,202.75
2011-04-26 17:00:00,377.712
2011-04-26 18:00:00,374.458
2011-04-26 19:00:00,264.6
2011-04-26 20:00:00,179.276
2011-04-26 21:00:00,150.036
2011-04-26 22:00:00,107.804
2011-04-26 23:00:00,65.624
2011-04-27 00:00:00,27.512
2011-04-27 01:00:00,14.758
2011-04-27 02:00:00,7.652
2011-04-27 03:00:00,3.584
2011-04-27 04:00:00,4.724
2011-04-27 05:00:00,9.814
2011-04-27 06:00:00,45.954
2011-04-27 07:00:00,187.788
2011-04-27 08:00:00,281.712
2011-04-27 09:00:00,141.224
2011-04-27 10:00:00,101.054
2011-04-27 11:00:00,108.106
2011-04-27 12:00:00,132.76
2011-04-27 13:00:00,117.936
2011-04-27 14:00:00,136.048
2011-04-27 15:00:00,136.57
2011-04-27 16:00:00,195.106
2011-04-27 17:00:00,279.954
2011-04-27 18:00:00,277.32
2011-04-27 19:00:00,245.728
2011-04-27 20:00:00,154.456
2011-04-27 21:00:00,123.91
2011-04-27 22:00:00,94.914
2011-04-27 23:00:00,69.276
2011-04-28 00:00:00,35.478
2011-04-28 01:00:00,15.79
2011-04-28 02:00:00,9.44
2011-04-28 03:00:00,5.356
2011-04-28 04:00:00,5.366
2011-04-28 05:00:00,10.574
2011-04-28 06:00:00,55.03
2011-04-28 07:00:00,195.498
2011-04-28 08:00:00,355.902
2011-04-28 09:00:00,143.394
2011-04-28 10:00:00,102.168
2011-04-28 11:00:00,103.05
2011-04-28 12:00:00,123.54
2011-04-28 13:00:00,103.632
2011-04-28 14:00:00,103.766
2011-04-28 15:00:00,144.38
2011-04-28 16:00:00,178.432
2011-04-28 17:00:00,359.786
2011-04-28 18:00:00,355.7
2011-04-28 19:00:00,274.36
2011-04-28 20:00:00,186.026
2011-04-28 21:00:00,139.786
2011-04-28 22:00:00,101.696
2011-04-28 23:00:00,70.54
2011-04-29 00:00:00,48.348
2011-04-29 01:00:00,20.534
2011-04-29 02:00:00,14.004
2011-04-29 03:00:00,6.248
2011-04-29 04:00:00,5.456
2011-04-29 05:00:00,12.668
2011-04-29 06:00:00,51.182
2011-04-29 07:00:00,213.318
2011-04-29 08:00:00,312.564
2011-04-29 09:00:00,182.71
2011-04-29 10:00:00,148.51
2011-04-29 11:00:00,167.426
2011-04-29 12:00:00,180.604
2011-04-29 13:00:00,182.052
2011-04-29 14:00:00,209.014
2011-04-29 15:00:00,180.998
2011-04-29 16:00:00,210.324
2011-04-29 17:00:00,323.994
2011-04-29 18:00:00,322.746
2011-04-29 19:00:00,204.538
2011-04-29 20:00:00,158.314
2011-04-29 21:00:00,111.696
2011-04-29 22:00:00,93.994
2011-04-29 23:00:00,54.556
2011-04-30 00:00:00,43.234
2011-04-30 01:00:00,38.95
2011-04-30 02:00:00,32.254
2011-04-30 03:00:00,21.758
2011-04-30 04:00:00,5.612
2011-04-30 05:00:00,5.284
2011-04-30 06:00:00,24.37
2011-04-30 07:00:00,56.84
2011-04-30 08:00:00,81.412
2011-04-30 09:00:00,162.318
2011-04-30 10:00:00,217.17
2011-04-30 11:00:00,243.956
2011-04-30 12:00:00,267.616
2011-04-30 13:00:00,269.722
2011-04-30 14:00:00,265.504
2011-04-30 15:00:00,276.422
2011-04-30 16:00:00,271.98
2011-04-30 17:00:00,315.856
2011-04-30 18:00:00,299.134
2011-04-30 19:00:00,235.464
2011-04-30 20:00:00,151.124
2011-04-30 21:00:00,109.994
2011-04-30 22:00:00,90.212
2011-04-30 23:00:00,58.386
2011-05-20 00:00:00,34.724
2011-05-20 01:00:00,27.696
2011-05-20 02:00:00,11.86
2011-05-20 03:00:00,6.102
2011-05-20 04:00:00,6.334
2011-05-20 05:00:00,21.088
2011-05-20 06:00:00,88.816
2011-05-20 07:00:00,269.22
2011-05-20 08:00:00,452.266
2011-05-20 09:00:00,204.19
2011-05-20 10:00:00,148.678
2011-05-20 11:00:00,162.72
2011-05-20 12:00:00,246.814
2011-05-20 13:00:00,233.09
2011-05-20 14:00:00,243.582
2011-05-20 15:00:00,254.47
2011-05-20 16:00:00,355.232
2011-05-20 17:00:00,435.18146666666667
2011-05-20 18:00:00,475.07
2011-05-20 19:00:00,336.01
2011-05-20 20:00:00,222.116
2011-05-20 21:00:00,185.288
2011-05-20 22:00:00,141.95
2011-05-20 23:00:00,110.728
2011-05-21 00:00:00,98.258
2011-05-21 01:00:00,72.094
2011-05-21 02:00:00,57.994
2011-05-21 03:00:00,26.232
2011-05-21 04:00:00,7.468
2011-05-21 05:00:00,9.144
2011-05-21 06:00:00,24.018
2011-05-21 07:00:00,50.416
2011-05-21 08:00:00,120.462
2011-05-21 09:00:00,200.976
2011-05-21 10:00:00,306.714
2011-05-21 11:00:00,375.882
2011-05-21 12:00:00,389.99
2011-05-21 13:00:00,392.896
2011-05-21 14:00:00,386.782
2011-05-21 15:00:00,403.56
2011-05-21 16:00:00,408.86
2011-05-21 17:00:00,374.536
2011-05-21 18:00:00,370.124
2011-05-21 19:00:00,334.459
2011-05-21 20:00:00,248.532
2011-05-21 21:00:00,183.434
2011-05-21 22:00:00,143.158
2011-05-21 23:00:00,110.846
2011-05-22 00:00:00,112.284
2011-05-22 01:00:00,65.076
2011-05-22 02:00:00,56.162
2011-05-22 03:00:00,29.22
2011-05-22 04:00:00,11.676
2011-05-22 05:00:00,13.27
2011-05-22 06:00:00,12.98
2011-05-22 07:00:00,43.656
2011-05-22 08:00:00,94.884
2011-05-22 09:00:00,171.676
2011-05-22 10:00:00,282.79
2011-05-22 11:00:00,372.966
2011-05-22 12:00:00,386.172
2011-05-22 13:00:00,387.382
2011-05-22 14:00:00,299.31
2011-05-22 15:00:00,377.304
2011-05-22 16:00:00,387.946
2011-05-22 17:00:00,362.17119999999994
2011-05-22 18:00:00,348.9489333333333
2011-05-22 19:00:00,314.172
2011-05-22 20:00:00,251.762
2011-05-22 21:00:00,185.268
2011-05-22 22:00:00,128.386
2011-05-22 23:00:00,92.79
2011-05-23 00:00:00,34.872
2011-05-23 01:00:00,13.436
2011-05-23 02:00:00,6.61
2011-05-23 03:00:00,3.616
2011-05-23 04:00:00,5.182
2011-05-23 05:00:00,17.666
2011-05-23 06:00:00,95.95
2011-05-23 07:00:00,228.846
2011-05-23 08:00:00,395.988
2011-05-23 09:00:00,191.042
2011-05-23 10:00:00,120.454
2011-05-23 11:00:00,150.792
2011-05-23 12:00:00,188.858
2011-05-23 13:00:00,175.588
2011-05-23 14:00:00,159.882
2011-05-23 15:00:00,162.15
2011-05-23 16:00:00,283.202
2011-05-23 17:00:00,495.754
2011-05-23 18:00:00,508.364
2011-05-23 19:00:00,385.148
2011-05-23 20:00:00,219.374
2011-05-23 21:00:00,138.554
2011-05-23 22:00:00,129.182
2011-05-23 23:00:00,77.386
2011-05-24 00:00:00,23.744
2011-05-24 01:00:00,12.068
2011-05-24 02:00:00,7.476
2011-05-24 03:00:00,4.15
2011-05-24 04:00:00,5.598
2011-05-24 05:00:00,17.886
2011-05-24 06:00:00,109.712
2011-05-24 07:00:00,184.294
2011-05-24 08:00:00,277.76
2011-05-24 09:00:00,214.372
2011-05-24 10:00:00,123.486
2011-05-24 11:00:00,146.1
2011-05-24 12:00:00,182.26
2011-05-24 13:00:00,185.556
2011-05-24 14:00:00,166.472
2011-05-24 15:00:00,166.43
2011-05-24 16:00:00,290.656
2011-05-24 17:00:00,450.618
2011-05-24 18:00:00,519.32
2011-05-24 19:00:00,373.942
2011-05-24 20:00:00,273.312
2011-05-24 21:00:00,218.912
2011-05-24 22:00:00,79.938
2011-05-24 23:00:00,83.8
2011-05-25 00:00:00,25.18
2011-05-25 01:00:00,13.812
2011-05-25 02:00:00,9.132
2011-05-25 03:00:00,4.512
2011-05-25 04:00:00,5.19
2011-05-25 05:00:00,21.77
2011-05-25 06:00:00,104.556
2011-05-25 07:00:00,301.924
2011-05-25 08:00:00,444.884
2011-05-25 09:00:00,210.09
2011-05-25 10:00:00,125.422
2011-05-25 11:00:00,150.764
2011-05-25 12:00:00,189.72
2011-05-25 13:00:00,180.302
2011-05-25 14:00:00,161.602
2011-05-25 15:00:00,167.362
2011-05-25 16:00:00,284.748
2011-05-25 17:00:00,552.052
2011-05-25 18:00:00,537.326
2011-05-25 19:00:00,390.23
2011-05-25 20:00:00,295.548
2011-05-25 21:00:00,206.8
2011-05-25 22:00:00,151.108
2011-05-25 23:00:00,94.894
2011-05-26 00:00:00,54.15
2011-05-26 01:00:00,17.528
2011-05-26 02:00:00,11.59
2011-05-26 03:00:00,4.886
2011-05-26 04:00:00,5.212
2011-05-26 05:00:00,20.922
2011-05-26 06:00:00,99.514
2011-05-26 07:00:00,219.712
2011-05-26 08:00:00,439.084
2011-05-26 09:00:00,205.346
2011-05-26 10:00:00,118.16
2011-05-26 11:00:00,147.746
2011-05-26 12:00:00,188.656
2011-05-26 13:00:00,171.744
2011-05-26 14:00:00,160.724
2011-05-26 15:00:00,170.662
2011-05-26 16:00:00,290.966
2011-05-26 17:00:00,517.204
2011-05-26 18:00:00,519.21
2011-05-26 19:00:00,359.026
2011-05-26 20:00:00,287.93
2011-05-26 21:00:00,199.042
2011-05-26 22:00:00,155.964
2011-05-26 23:00:00,118.308
2011-05-27 00:00:00,64.0
2011-05-27 01:00:00,28.416
2011-05-27 02:00:00,15.142
2011-05-27 03:00:00,6.402
2011-05-27 04:00:00,6.182
2011-05-27 05:00:00,26.618
2011-05-27 06:00:00,103.21
2011-05-27 07:00:00,269.642
2011-05-27 08:00:00,447.706
2011-05-27 09:00:00,216.462
2011-05-27 10:00:00,153.364
2011-05-27 11:00:00,159.232
2011-05-27 12:00:00,224.748
2011-05-27 13:00:00,230.19
2011-05-27 14:00:00,218.734
2011-05-27 15:00:00,221.266
2011-05-27 16:00:00,332.832
2011-05-27 17:00:00,522.408
2011-05-27 18:00:00,444.442
2011-05-27 19:00:00,303.902
2011-05-27 20:00:00,202.346
2011-05-27 21:00:00,176.758
2011-05-27 22:00:00,149.424
2011-05-27 23:00:00,114.088
2011-05-28 00:00:00,104.494
2011-05-28 01:00:00,81.808
2011-05-28 02:00:00,56.264
2011-05-28 03:00:00,26.29
2011-05-28 04:00:00,7.982
2011-05-28 05:00:00,11.124
2011-05-28 06:00:00,31.476
2011-05-28 07:00:00,51.45
2011-05-28 08:00:00,111.864
2011-05-28 09:00:00,200.528
2011-05-28 10:00:00,287.58
2011-05-28 11:00:00,365.076
2011-05-28 12:00:00,378.23
2011-05-28 13:00:00,386.808
2011-05-28 14:00:00,377.744
2011-05-28 15:00:00,402.108
2011-05-28 16:00:00,409.668
2011-05-28 17:00:00,376.91690000000006
2011-05-28 18:00:00,347.34760000000006
2011-05-28 19:00:00,288.222
2011-05-28 20:00:00,266.994
2011-05-28 21:00:00,187.738
2011-05-28 22:00:00,176.11
2011-05-28 23:00:00,142.814
2011-05-29 00:00:00,112.92
2011-05-29 01:00:00,82.614
2011-05-29 02:00:00,60.17
2011-05-29 03:00:00,27.974
2011-05-29 04:00:00,10.282
2011-05-29 05:00:00,13.922
2011-05-29 06:00:00,15.956
2011-05-29 07:00:00,42.85
2011-05-29 08:00:00,88.952
2011-05-29 09:00:00,131.042
2011-05-29 10:00:00,281.51
2011-05-29 11:00:00,320.818
2011-05-29 12:00:00,368.386
2011-05-29 13:00:00,391.004
2011-05-29 14:00:00,382.372
2011-05-29 15:00:00,391.026
2011-05-29 16:00:00,356.172
2011-05-29 17:00:00,358.2430333333333
2011-05-29 18:00:00,267.9196666666666
2011-05-29 19:00:00,268.764
2011-05-29 20:00:00,217.454
2011-05-29 21:00:00,175.542
2011-05-29 22:00:00,133.966
2011-05-29 23:00:00,110.55
2011-05-30 00:00:00,50.642
2011-05-30 01:00:00,71.232
2011-05-30 02:00:00,41.412
2011-05-30 03:00:00,20.218
2011-05-30 04:00:00,12.584
2011-05-30 05:00:00,12.758
2011-05-30 06:00:00,67.11
2011-05-30 07:00:00,93.544
2011-05-30 08:00:00,145.862
2011-05-30 09:00:00,199.686
2011-05-30 10:00:00,283.056
2011-05-30 11:00:00,371.96
2011-05-30 12:00:00,365.518
2011-05-30 13:00:00,362.448
2011-05-30 14:00:00,357.498
2011-05-30 15:00:00,347.662
2011-05-30 16:00:00,348.032
2011-05-30 17:00:00,460.284
2011-05-30 18:00:00,449.91
2011-05-30 19:00:00,314.25
2011-05-30 20:00:00,321.148
2011-05-30 21:00:00,332.704
2011-05-30 22:00:00,280.092
2011-05-30 23:00:00,106.442
2011-05-31 00:00:00,40.624
2011-05-31 01:00:00,19.032
2011-05-31 02:00:00,7.84
2011-05-31 03:00:00,4.286
2011-05-31 04:00:00,6.276
2011-05-31 05:00:00,21.5
2011-05-31 06:00:00,114.654
2011-05-31 07:00:00,300.076
2011-05-31 08:00:00,442.992
2011-05-31 09:00:00,185.916
2011-05-31 10:00:00,124.554
2011-05-31 11:00:00,141.224
2011-05-31 12:00:00,153.736
2011-05-31 13:00:00,150.576
2011-05-31 14:00:00,142.96
2011-05-31 15:00:00,149.422
2011-05-31 16:00:00,231.834
2011-05-31 17:00:00,515.44
2011-05-31 18:00:00,511.172
2011-05-31 19:00:00,376.324
2011-05-31 20:00:00,278.12
2011-05-31 21:00:00,204.84
2011-05-31 22:00:00,148.424
2011-05-31 23:00:00,76.84
2011-06-20 00:00:00,34.984
2011-06-20 01:00:00,14.464
2011-06-20 02:00:00,7.39
2011-06-20 03:00:00,3.986
2011-06-20 04:00:00,4.732
2011-06-20 05:00:00,19.464
2011-06-20 06:00:00,97.19
2011-06-20 07:00:00,161.384
2011-06-20 08:00:00,275.792
2011-06-20 09:00:00,198.78
2011-06-20 10:00:00,114.656
2011-06-20 11:00:00,125.688
2011-06-20 12:00:00,175.294
2011-06-20 13:00:00,181.02
2011-06-20 14:00:00,173.95
2011-06-20 15:00:00,177.674
2011-06-20 16:00:00,294.972
2011-06-20 17:00:00,485.868
2011-06-20 18:00:00,538.864
2011-06-20 19:00:00,398.996
2011-06-20 20:00:00,287.13
2011-06-20 21:00:00,208.022
2011-06-20 22:00:00,138.448
2011-06-20 23:00:00,90.058
2011-06-21 00:00:00,31.072
2011-06-21 01:00:00,12.326
2011-06-21 02:00:00,5.692
2011-06-21 03:00:00,4.646
2011-06-21 04:00:00,5.494
2011-06-21 05:00:00,21.574
2011-06-21 06:00:00,112.838
2011-06-21 07:00:00,254.596
2011-06-21 08:00:00,427.66
2011-06-21 09:00:00,194.53
2011-06-21 10:00:00,119.392
2011-06-21 11:00:00,134.904
2011-06-21 12:00:00,164.57
2011-06-21 13:00:00,170.016
2011-06-21 14:00:00,160.45
2011-06-21 15:00:00,167.08
2011-06-21 16:00:00,281.248
2011-06-21 17:00:00,555.032
2011-06-21 18:00:00,494.088
2011-06-21 19:00:00,361.79
2011-06-21 20:00:00,272.592
2011-06-21 21:00:00,215.688
2011-06-21 22:00:00,160.542
2011-06-21 23:00:00,75.332
2011-06-22 00:00:00,35.004
2011-06-22 01:00:00,18.13
2011-06-22 02:00:00,7.748
2011-06-22 03:00:00,5.63
2011-06-22 04:00:00,5.854
2011-06-22 05:00:00,26.3
2011-06-22 06:00:00,107.214
2011-06-22 07:00:00,295.032
2011-06-22 08:00:00,440.8
2011-06-22 09:00:00,193.936
2011-06-22 10:00:00,126.562
2011-06-22 11:00:00,144.464
2011-06-22 12:00:00,173.006
2011-06-22 13:00:00,158.722
2011-06-22 14:00:00,159.226
2011-06-22 15:00:00,159.572
2011-06-22 16:00:00,267.554
2011-06-22 17:00:00,514.648
2011-06-22 18:00:00,503.106
2011-06-22 19:00:00,368.02
2011-06-22 20:00:00,283.222
2011-06-22 21:00:00,222.818
2011-06-22 22:00:00,170.254
2011-06-22 23:00:00,87.694
2011-06-23 00:00:00,41.91
2011-06-23 01:00:00,19.71
2011-06-23 02:00:00,11.596
2011-06-23 03:00:00,5.61
2011-06-23 04:00:00,6.048
2011-06-23 05:00:00,25.526
2011-06-23 06:00:00,119.746
2011-06-23 07:00:00,317.448
2011-06-23 08:00:00,438.784
2011-06-23 09:00:00,201.288
2011-06-23 10:00:00,125.36
2011-06-23 11:00:00,145.2
2011-06-23 12:00:00,171.198
2011-06-23 13:00:00,171.626
2011-06-23 14:00:00,162.798
2011-06-23 15:00:00,167.802
2011-06-23 16:00:00,288.918
2011-06-23 17:00:00,504.94
2011-06-23 18:00:00,526.886
2011-06-23 19:00:00,364.038
2011-06-23 20:00:00,291.554
2011-06-23 21:00:00,213.58
2011-06-23 22:00:00,165.038
2011-06-23 23:00:00,119.618
2011-06-24 00:00:00,57.296
2011-06-24 01:00:00,25.58
2011-06-24 02:00:00,14.222
2011-06-24 03:00:00,6.048
2011-06-24 04:00:00,5.902
2011-06-24 05:00:00,26.376
2011-06-24 06:00:00,100.248
2011-06-24 07:00:00,266.026
2011-06-24 08:00:00,445.484
2011-06-24 09:00:00,230.112
2011-06-24 10:00:00,142.326
2011-06-24 11:00:00,151.848
2011-06-24 12:00:00,214.208
2011-06-24 13:00:00,212.24
2011-06-24 14:00:00,223.412
2011-06-24 15:00:00,200.47
2011-06-24 16:00:00,335.45
2011-06-24 17:00:00,549.242
2011-06-24 18:00:00,488.496
2011-06-24 19:00:00,369.47
2011-06-24 20:00:00,288.93
2011-06-24 21:00:00,221.154
2011-06-24 22:00:00,204.0
2011-06-24 23:00:00,142.72
2011-06-25 00:00:00,121.094
2011-06-25 01:00:00,79.122
2011-06-25 02:00:00,57.108
2011-06-25 03:00:00,31.354
2011-06-25 04:00:00,9.888
2011-06-25 05:00:00,13.33
2011-06-25 06:00:00,34.954
2011-06-25 07:00:00,68.9
2011-06-25 08:00:00,151.502
2011-06-25 09:00:00,200.33
2011-06-25 10:00:00,304.212
2011-06-25 11:00:00,381.172
2011-06-25 12:00:00,409.922
2011-06-25 13:00:00,405.474
2011-06-25 14:00:00,409.036
2011-06-25 15:00:00,405.33
2011-06-25 16:00:00,391.782
2011-06-25 17:00:00,394.6655
2011-06-25 18:00:00,385.1818333333333
2011-06-25 19:00:00,338.55
2011-06-25 20:00:00,289.234
2011-06-25 21:00:00,213.652
2011-06-25 22:00:00,204.818
2011-06-25 23:00:00,137.316
2011-06-26 00:00:00,103.26
2011-06-26 01:00:00,88.26
2011-06-26 02:00:00,74.346
2011-06-26 03:00:00,35.618
2011-06-26 04:00:00,13.158
2011-06-26 05:00:00,14.76
2011-06-26 06:00:00,28.872
2011-06-26 07:00:00,51.962
2011-06-26 08:00:00,111.814
2011-06-26 09:00:00,180.494
2011-06-26 10:00:00,311.278
2011-06-26 11:00:00,381.496
2011-06-26 12:00:00,401.538
2011-06-26 13:00:00,394.486
2011-06-26 14:00:00,391.556
2011-06-26 15:00:00,394.19
2011-06-26 16:00:00,403.28
2011-06-26 17:00:00,377.66183333333333
2011-06-26 18:00:00,377.7883666666667
2011-06-26 19:00:00,331.78533333333337
2011-06-26 20:00:00,250.176
2011-06-26 21:00:00,191.748
2011-06-26 22:00:00,201.312
2011-06-26 23:00:00,106.112
2011-06-27 00:00:00,35.67
2011-06-27 01:00:00,11.734
2011-06-27 02:00:00,7.53
2011-06-27 03:00:00,4.872
2011-06-27 04:00:00,5.324
2011-06-27 05:00:00,22.64
2011-06-27 06:00:00,109.898
2011-06-27 07:00:00,322.56
2011-06-27 08:00:00,396.644
2011-06-27 09:00:00,203.374
2011-06-27 10:00:00,117.704
2011-06-27 11:00:00,149.522
2011-06-27 12:00:00,173.296
2011-06-27 13:00:00,167.402
2011-06-27 14:00:00,163.39
2011-06-27 15:00:00,163.85
2011-06-27 16:00:00,288.906
2011-06-27 17:00:00,544.552
2011-06-27 18:00:00,495.178
2011-06-27 19:00:00,401.05
2011-06-27 20:00:00,292.08
2011-06-27 21:00:00,191.708
2011-06-27 22:00:00,148.036
2011-06-27 23:00:00,89.782
2011-06-28 00:00:00,35.076
2011-06-28 01:00:00,16.6
2011-06-28 02:00:00,10.972
2011-06-28 03:00:00,6.378
2011-06-28 04:00:00,6.594
2011-06-28 05:00:00,24.242
2011-06-28 06:00:00,110.184
2011-06-28 07:00:00,310.46
2011-06-28 08:00:00,430.602
2011-06-28 09:00:00,200.882
2011-06-28 10:00:00,120.258
2011-06-28 11:00:00,147.576
2011-06-28 12:00:00,171.024
2011-06-28 13:00:00,178.32
2011-06-28 14:00:00,150.542
2011-06-28 15:00:00,153.082
2011-06-28 16:00:00,245.012
2011-06-28 17:00:00,454.874
2011-06-28 18:00:00,441.38
2011-06-28 19:00:00,353.778
2011-06-28 20:00:00,287.684
2011-06-28 21:00:00,204.47
2011-06-28 22:00:00,156.994
2011-06-28 23:00:00,91.782
2011-06-29 00:00:00,33.712
2011-06-29 01:00:00,19.78
2011-06-29 02:00:00,7.784
2011-06-29 03:00:00,5.548
2011-06-29 04:00:00,6.214
2011-06-29 05:00:00,25.272
2011-06-29 06:00:00,110.364
2011-06-29 07:00:00,305.106
2011-06-29 08:00:00,461.668
2011-06-29 09:00:00,206.46
2011-06-29 10:00:00,122.352
2011-06-29 11:00:00,151.732
2011-06-29 12:00:00,194.81
2011-06-29 13:00:00,186.958
2011-06-29 14:00:00,166.658
2011-06-29 15:00:00,170.41
2011-06-29 16:00:00,294.416
2011-06-29 17:00:00,550.152
2011-06-29 18:00:00,546.596
2011-06-29 19:00:00,383.64
2011-06-29 20:00:00,299.876
2011-06-29 21:00:00,233.434
2011-06-29 22:00:00,170.068
2011-06-29 23:00:00,99.398
2011-06-30 00:00:00,44.642
2011-06-30 01:00:00,19.674
2011-06-30 02:00:00,9.628
2011-06-30 03:00:00,7.086
2011-06-30 04:00:00,7.254
2011-06-30 05:00:00,28.324
2011-06-30 06:00:00,114.812
2011-06-30 07:00:00,329.03
2011-06-30 08:00:00,457.006
2011-06-30 09:00:00,203.14
2011-06-30 10:00:00,126.272
2011-06-30 11:00:00,155.824
2011-06-30 12:00:00,195.464
2011-06-30 13:00:00,190.448
2011-06-30 14:00:00,168.594
2011-06-30 15:00:00,184.338
2011-06-30 16:00:00,288.706
2011-06-30 17:00:00,567.284
2011-06-30 18:00:00,546.392
2011-06-30 19:00:00,388.068
2011-06-30 20:00:00,301.634
2011-06-30 21:00:00,218.386
2011-06-30 22:00:00,171.548
2011-06-30 23:00:00,128.12
2011-07-20 00:00:00,40.768
2011-07-20 01:00:00,17.094
2011-07-20 02:00:00,6.53
2011-07-20 03:00:00,5.53
2011-07-20 04:00:00,6.466
2011-07-20 05:00:00,25.29
2011-07-20 06:00:00,122.556
2011-07-20 07:00:00,297.722
2011-07-20 08:00:00,434.674
2011-07-20 09:00:00,199.454
2011-07-20 10:00:00,114.24
2011-07-20 11:00:00,143.468
2011-07-20 12:00:00,163.902
2011-07-20 13:00:00,154.568
2011-07-20 14:00:00,149.12
2011-07-20 15:00:00,155.81
2011-07-20 16:00:00,248.926
2011-07-20 17:00:00,509.654
2011-07-20 18:00:00,508.334
2011-07-20 19:00:00,374.138
2011-07-20 20:00:00,292.328
2011-07-20 21:00:00,220.71
2011-07-20 22:00:00,164.64
2011-07-20 23:00:00,93.948
2011-07-21 00:00:00,44.858
2011-07-21 01:00:00,18.412
2011-07-21 02:00:00,8.176
2011-07-21 03:00:00,5.382
2011-07-21 04:00:00,5.276
2011-07-21 05:00:00,21.108
2011-07-21 06:00:00,120.304
2011-07-21 07:00:00,309.508
2011-07-21 08:00:00,438.466
2011-07-21 09:00:00,191.84
2011-07-21 10:00:00,118.134
2011-07-21 11:00:00,132.766
2011-07-21 12:00:00,146.014
2011-07-21 13:00:00,142.356
2011-07-21 14:00:00,138.522
2011-07-21 15:00:00,141.76
2011-07-21 16:00:00,241.448
2011-07-21 17:00:00,462.104
2011-07-21 18:00:00,465.774
2011-07-21 19:00:00,368.242
2011-07-21 20:00:00,284.916
2011-07-21 21:00:00,218.848
2011-07-21 22:00:00,171.846
2011-07-21 23:00:00,117.238
2011-07-22 00:00:00,68.984
2011-07-22 01:00:00,29.666
2011-07-22 02:00:00,19.344
2011-07-22 03:00:00,6.248
2011-07-22 04:00:00,6.638
2011-07-22 05:00:00,25.292
2011-07-22 06:00:00,106.19
2011-07-22 07:00:00,264.48
2011-07-22 08:00:00,445.854
2011-07-22 09:00:00,224.566
2011-07-22 10:00:00,140.738
2011-07-22 11:00:00,149.476
2011-07-22 12:00:00,208.642
2011-07-22 13:00:00,208.17
2011-07-22 14:00:00,202.056
2011-07-22 15:00:00,190.986
2011-07-22 16:00:00,298.1
2011-07-22 17:00:00,477.944
2011-07-22 18:00:00,456.538
2011-07-22 19:00:00,338.22
2011-07-22 20:00:00,292.688
2011-07-22 21:00:00,211.044
2011-07-22 22:00:00,197.56
2011-07-22 23:00:00,141.472
2011-07-23 00:00:00,116.7
2011-07-23 01:00:00,77.516
2011-07-23 02:00:00,67.156
2011-07-23 03:00:00,30.472
2011-07-23 04:00:00,10.77
2011-07-23 05:00:00,12.526
2011-07-23 06:00:00,34.134
2011-07-23 07:00:00,64.238
2011-07-23 08:00:00,154.076
2011-07-23 09:00:00,200.82
